soc_code,soc_code_onet,occ_title,task_id,skill,skill_requirement_pre,skill_requirement_post_genai
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8598,manual,2.25,1.75
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8598,math,5.0,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8598,social,4.375,3.25
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8598,technical,4.666666666666667,3.0833333333333335
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8598,verbal,4.333333333333333,3.3333333333333335
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8599,manual,3.75,2.75
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8599,math,4.0,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8599,social,4.25,3.125
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8599,technical,4.0,2.9166666666666665
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8599,verbal,4.333333333333333,2.6666666666666665
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8600,manual,2.75,1.75
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8600,math,5.0,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8600,social,4.25,3.125
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8600,technical,4.5,3.0833333333333335
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8600,verbal,4.0,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8601,manual,2.75,1.75
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8601,math,4.0,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8601,social,4.875,3.625
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8601,technical,4.0,2.8333333333333335
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8601,verbal,4.666666666666667,3.3333333333333335
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8602,manual,4.75,3.75
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8602,math,4.0,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8602,social,4.125,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8602,technical,4.25,3.0833333333333335
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8602,verbal,3.6666666666666665,2.6666666666666665
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8603,manual,3.25,2.25
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8603,math,4.0,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8603,social,3.5,2.5
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8603,technical,3.5833333333333335,2.5
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8603,verbal,4.0,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8604,manual,3.75,2.75
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8604,math,4.0,2.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8604,social,4.0,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8604,technical,3.4545454545454546,2.4545454545454546
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8604,verbal,4.333333333333333,3.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8605,manual,4.0,2.5
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8605,math,3.0,2.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8605,social,3.75,2.625
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8605,technical,3.25,2.0833333333333335
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,8605,verbal,3.3333333333333335,2.3333333333333335
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,20455,manual,3.25,2.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,20455,math,4.0,2.0
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,20455,social,4.625,3.375
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,20455,technical,4.166666666666667,2.9166666666666665
53-10,53-1031.00,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,20455,verbal,4.666666666666667,3.6666666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10562,manual,2.75,1.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10562,math,5.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10562,social,3.375,2.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10562,technical,4.916666666666667,3.8333333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10562,verbal,3.6666666666666665,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10563,manual,4.25,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10563,math,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10563,social,5.25,4.125
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10563,technical,5.083333333333333,4.083333333333333
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10563,verbal,5.333333333333333,4.333333333333333
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10564,manual,2.75,2.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10564,math,5.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10564,social,4.75,3.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10564,technical,4.666666666666667,3.5833333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10564,verbal,4.666666666666667,3.6666666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10565,manual,2.5,1.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10565,math,4.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10565,social,3.75,2.875
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10565,technical,3.0,2.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10565,verbal,4.333333333333333,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10566,manual,3.0,1.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10566,math,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10566,social,4.125,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10566,technical,4.583333333333333,3.4166666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10566,verbal,4.666666666666667,3.6666666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10567,manual,3.25,2.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10567,math,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10567,social,2.5,1.875
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10567,technical,4.333333333333333,3.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10567,verbal,4.333333333333333,3.3333333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10568,manual,4.25,3.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10568,math,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10568,social,4.75,3.625
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10568,technical,4.916666666666667,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10568,verbal,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10569,manual,4.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10569,math,4.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10569,social,2.5,1.625
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10569,technical,3.9166666666666665,3.1666666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10569,verbal,4.0,2.6666666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10570,manual,3.25,2.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10570,math,5.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10570,social,3.25,2.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10570,technical,4.416666666666667,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10570,verbal,4.333333333333333,3.3333333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10571,manual,3.75,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10571,math,5.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10571,social,2.875,2.375
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10571,technical,4.583333333333333,3.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10571,verbal,4.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10572,manual,2.0,1.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10572,math,5.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10572,social,4.0,2.875
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10572,technical,4.0,3.0833333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10572,verbal,4.666666666666667,3.6666666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10573,manual,2.75,2.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10573,math,3.0,2.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10573,social,4.75,3.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10573,technical,4.083333333333333,3.0833333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10573,verbal,4.666666666666667,3.6666666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10574,manual,2.25,1.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10574,math,5.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10574,social,4.75,3.625
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10574,technical,4.666666666666667,3.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10574,verbal,5.0,3.6666666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10575,manual,2.5,1.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10575,math,5.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10575,social,4.25,3.125
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10575,technical,5.166666666666667,3.8333333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10575,verbal,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10576,manual,2.5,2.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10576,math,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10576,social,5.25,4.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10576,technical,5.083333333333333,4.166666666666667
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10576,verbal,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10577,manual,2.0,1.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10577,math,3.0,2.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10577,social,4.0,2.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10577,technical,3.0833333333333335,2.0833333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10577,verbal,4.666666666666667,3.3333333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10578,manual,1.75,1.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10578,math,4.0,2.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10578,social,2.0,1.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10578,technical,2.3333333333333335,1.3333333333333333
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10578,verbal,2.6666666666666665,1.6666666666666667
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10579,manual,2.0,1.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10579,math,2.0,1.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10579,social,3.25,2.375
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10579,technical,2.5833333333333335,1.9166666666666667
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10579,verbal,4.333333333333333,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10580,manual,2.75,2.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10580,math,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10580,social,3.75,2.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10580,technical,4.083333333333333,2.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10580,verbal,4.666666666666667,3.3333333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10581,manual,4.5,3.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10581,math,4.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10581,social,4.375,3.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10581,technical,4.833333333333333,3.8333333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10581,verbal,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10582,manual,2.75,2.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10582,math,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10582,social,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10582,technical,4.583333333333333,3.4166666666666665
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10582,verbal,5.333333333333333,4.333333333333333
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10583,manual,4.5,3.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10583,math,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10583,social,4.0,3.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10583,technical,5.25,4.083333333333333
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10583,verbal,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10584,manual,2.5,2.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10584,math,5.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10584,social,4.875,3.875
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10584,technical,4.583333333333333,3.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10584,verbal,5.333333333333333,4.333333333333333
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10585,manual,3.0,2.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10585,math,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10585,social,3.75,2.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10585,technical,3.1666666666666665,2.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10585,verbal,2.6666666666666665,1.6666666666666667
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10586,manual,3.25,2.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10586,math,5.0,3.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10586,social,4.5,3.25
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10586,technical,5.083333333333333,3.5833333333333335
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",10586,verbal,5.0,4.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",20312,manual,5.75,4.5
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",20312,math,6.0,5.0
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",20312,social,4.75,3.75
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",20312,technical,5.583333333333333,4.416666666666667
53-20,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",20312,verbal,5.333333333333333,4.333333333333333
53-20,53-2012.00,Commercial Pilots,10587,manual,4.75,3.75
53-20,53-2012.00,Commercial Pilots,10587,math,4.0,3.0
53-20,53-2012.00,Commercial Pilots,10587,social,3.0,2.0
53-20,53-2012.00,Commercial Pilots,10587,technical,4.333333333333333,3.4166666666666665
53-20,53-2012.00,Commercial Pilots,10587,verbal,4.0,3.0
53-20,53-2012.00,Commercial Pilots,10588,manual,3.0,1.75
53-20,53-2012.00,Commercial Pilots,10588,math,3.0,2.0
53-20,53-2012.00,Commercial Pilots,10588,social,3.5,2.625
53-20,53-2012.00,Commercial Pilots,10588,technical,3.25,2.1666666666666665
53-20,53-2012.00,Commercial Pilots,10588,verbal,4.666666666666667,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10589,manual,3.75,3.0
53-20,53-2012.00,Commercial Pilots,10589,math,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10589,social,4.625,3.625
53-20,53-2012.00,Commercial Pilots,10589,technical,4.833333333333333,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10589,verbal,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10590,manual,3.25,2.0
53-20,53-2012.00,Commercial Pilots,10590,math,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10590,social,3.375,2.5
53-20,53-2012.00,Commercial Pilots,10590,technical,4.583333333333333,3.4166666666666665
53-20,53-2012.00,Commercial Pilots,10590,verbal,4.333333333333333,3.3333333333333335
53-20,53-2012.00,Commercial Pilots,10591,manual,3.25,2.5
53-20,53-2012.00,Commercial Pilots,10591,math,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10591,social,2.75,2.0
53-20,53-2012.00,Commercial Pilots,10591,technical,5.0,3.5833333333333335
53-20,53-2012.00,Commercial Pilots,10591,verbal,4.333333333333333,3.0
53-20,53-2012.00,Commercial Pilots,10592,manual,3.0,2.25
53-20,53-2012.00,Commercial Pilots,10592,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10592,social,4.75,3.5
53-20,53-2012.00,Commercial Pilots,10592,technical,4.75,3.3333333333333335
53-20,53-2012.00,Commercial Pilots,10592,verbal,4.666666666666667,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10593,manual,3.0,2.0
53-20,53-2012.00,Commercial Pilots,10593,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10593,social,3.75,2.75
53-20,53-2012.00,Commercial Pilots,10593,technical,4.75,3.4166666666666665
53-20,53-2012.00,Commercial Pilots,10593,verbal,4.333333333333333,3.3333333333333335
53-20,53-2012.00,Commercial Pilots,10594,manual,2.25,1.5
53-20,53-2012.00,Commercial Pilots,10594,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10594,social,3.875,2.625
53-20,53-2012.00,Commercial Pilots,10594,technical,4.75,3.25
53-20,53-2012.00,Commercial Pilots,10594,verbal,4.666666666666667,3.3333333333333335
53-20,53-2012.00,Commercial Pilots,10595,manual,3.0,2.0
53-20,53-2012.00,Commercial Pilots,10595,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10595,social,3.125,2.25
53-20,53-2012.00,Commercial Pilots,10595,technical,4.666666666666667,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10595,verbal,3.3333333333333335,2.3333333333333335
53-20,53-2012.00,Commercial Pilots,10596,manual,2.25,1.5
53-20,53-2012.00,Commercial Pilots,10596,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10596,social,3.125,2.25
53-20,53-2012.00,Commercial Pilots,10596,technical,3.25,2.6666666666666665
53-20,53-2012.00,Commercial Pilots,10596,verbal,3.3333333333333335,2.0
53-20,53-2012.00,Commercial Pilots,10597,manual,2.0,1.5
53-20,53-2012.00,Commercial Pilots,10597,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10597,social,4.125,3.0
53-20,53-2012.00,Commercial Pilots,10597,technical,4.416666666666667,3.3333333333333335
53-20,53-2012.00,Commercial Pilots,10597,verbal,4.666666666666667,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10598,manual,2.75,1.5
53-20,53-2012.00,Commercial Pilots,10598,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10598,social,4.25,3.0
53-20,53-2012.00,Commercial Pilots,10598,technical,5.083333333333333,3.5833333333333335
53-20,53-2012.00,Commercial Pilots,10598,verbal,4.666666666666667,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10599,manual,2.25,1.75
53-20,53-2012.00,Commercial Pilots,10599,math,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10599,social,4.75,3.625
53-20,53-2012.00,Commercial Pilots,10599,technical,3.9166666666666665,3.0833333333333335
53-20,53-2012.00,Commercial Pilots,10599,verbal,4.666666666666667,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10600,manual,2.0,1.5
53-20,53-2012.00,Commercial Pilots,10600,math,3.0,2.0
53-20,53-2012.00,Commercial Pilots,10600,social,2.125,1.375
53-20,53-2012.00,Commercial Pilots,10600,technical,2.8333333333333335,1.9166666666666667
53-20,53-2012.00,Commercial Pilots,10600,verbal,2.6666666666666665,1.6666666666666667
53-20,53-2012.00,Commercial Pilots,10601,manual,2.5,1.5
53-20,53-2012.00,Commercial Pilots,10601,math,2.0,2.0
53-20,53-2012.00,Commercial Pilots,10601,social,4.375,3.375
53-20,53-2012.00,Commercial Pilots,10601,technical,3.8333333333333335,2.9166666666666665
53-20,53-2012.00,Commercial Pilots,10601,verbal,5.0,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10602,manual,3.0,2.5
53-20,53-2012.00,Commercial Pilots,10602,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10602,social,4.75,3.75
53-20,53-2012.00,Commercial Pilots,10602,technical,4.416666666666667,3.5
53-20,53-2012.00,Commercial Pilots,10602,verbal,5.333333333333333,4.333333333333333
53-20,53-2012.00,Commercial Pilots,10604,manual,3.0,2.0
53-20,53-2012.00,Commercial Pilots,10604,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10604,social,3.25,2.0
53-20,53-2012.00,Commercial Pilots,10604,technical,3.9166666666666665,2.6666666666666665
53-20,53-2012.00,Commercial Pilots,10604,verbal,4.666666666666667,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10605,manual,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10605,math,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10605,social,3.75,2.875
53-20,53-2012.00,Commercial Pilots,10605,technical,5.25,4.25
53-20,53-2012.00,Commercial Pilots,10605,verbal,5.333333333333333,4.0
53-20,53-2012.00,Commercial Pilots,10606,manual,4.5,3.5
53-20,53-2012.00,Commercial Pilots,10606,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10606,social,5.125,3.875
53-20,53-2012.00,Commercial Pilots,10606,technical,4.916666666666667,4.0
53-20,53-2012.00,Commercial Pilots,10606,verbal,4.666666666666667,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10607,manual,3.25,2.25
53-20,53-2012.00,Commercial Pilots,10607,math,4.0,3.0
53-20,53-2012.00,Commercial Pilots,10607,social,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10607,technical,4.333333333333333,3.4166666666666665
53-20,53-2012.00,Commercial Pilots,10607,verbal,4.666666666666667,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10608,manual,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10608,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10608,social,4.25,3.125
53-20,53-2012.00,Commercial Pilots,10608,technical,4.75,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10608,verbal,4.333333333333333,3.3333333333333335
53-20,53-2012.00,Commercial Pilots,10609,manual,3.0,2.25
53-20,53-2012.00,Commercial Pilots,10609,math,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10609,social,4.5,3.375
53-20,53-2012.00,Commercial Pilots,10609,technical,4.75,3.5833333333333335
53-20,53-2012.00,Commercial Pilots,10609,verbal,5.0,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10610,manual,2.5,2.0
53-20,53-2012.00,Commercial Pilots,10610,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10610,social,4.375,3.125
53-20,53-2012.00,Commercial Pilots,10610,technical,5.0,3.75
53-20,53-2012.00,Commercial Pilots,10610,verbal,5.0,4.0
53-20,53-2012.00,Commercial Pilots,10611,manual,5.25,4.25
53-20,53-2012.00,Commercial Pilots,10611,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10611,social,4.375,3.375
53-20,53-2012.00,Commercial Pilots,10611,technical,4.5,3.6666666666666665
53-20,53-2012.00,Commercial Pilots,10611,verbal,3.3333333333333335,2.3333333333333335
53-20,53-2012.00,Commercial Pilots,10612,manual,5.5,4.0
53-20,53-2012.00,Commercial Pilots,10612,math,5.0,3.0
53-20,53-2012.00,Commercial Pilots,10612,social,3.875,2.75
53-20,53-2012.00,Commercial Pilots,10612,technical,5.333333333333333,4.166666666666667
53-20,53-2012.00,Commercial Pilots,10612,verbal,5.333333333333333,4.333333333333333
53-20,53-2012.00,Commercial Pilots,20831,manual,3.75,3.0
53-20,53-2012.00,Commercial Pilots,20831,math,5.0,3.0
